Open,High,Low,Close,Date
163.4,164.44,161.04,161.55,21/07/2015 12:00:00 AM
162,165,160.37,164.67,22/07/2015 12:00:00 AM
164.2,166.32,163,164.8,23/07/2015 12:00:00 AM
163,165.45,161.2,161.73,24/07/2015 12:00:00 AM
161.2,161.73,156.45,156.92,27/07/2015 12:00:00 AM
157,159.98,156.9,158.93,28/07/2015 12:00:00 AM
160.78,164,159.3,163.14,29/07/2015 12:00:00 AM
164.5,165.14,162.11,162.49,30/07/2015 12:00:00 AM
163.94,168,162.91,165.74,31/07/2015 12:00:00 AM
165.9,168.07,165,166.34,03/08/2015 12:00:00 AM
167,168.4,165.13,167.94,04/08/2015 12:00:00 AM
168.32,169.19,165.9,166.1,05/08/2015 12:00:00 AM
167,167.2,165,165.52,06/08/2015 12:00:00 AM
166,166,163.7,164.4,07/08/2015 12:00:00 AM
164.8,166.8,162.52,163.39,10/08/2015 12:00:00 AM
164.2,164.64,159.4,159.68,11/08/2015 12:00:00 AM
159.4,159.4,153.35,154.07,12/08/2015 12:00:00 AM
154.8,156.84,151.76,152.79,13/08/2015 12:00:00 AM
153.6,159.74,153.11,159.34,14/08/2015 12:00:00 AM
160,160.63,156.7,158.12,17/08/2015 12:00:00 AM
159,160,156.41,157.2,18/08/2015 12:00:00 AM
159.8,159.8,154.4,154.89,19/08/2015 12:00:00 AM
155,155.26,140.86,143.88,20/08/2015 12:00:00 AM
142,142,136.02,138.3,21/08/2015 12:00:00 AM
132.2,132.2,118,125.82,24/08/2015 12:00:00 AM
128.82,136.7,127.55,135.99,25/08/2015 12:00:00 AM
136,138.81,132.62,136.34,26/08/2015 12:00:00 AM
140.44,141,133.91,137.48,27/08/2015 12:00:00 AM
139.04,140.29,132.11,135.23,28/08/2015 12:00:00 AM
134.24,138.79,134.24,137.9,31/08/2015 12:00:00 AM
135.61,135.98,130.71,133.28,01/09/2015 12:00:00 AM
134.62,135.4,130.43,131.95,02/09/2015 12:00:00 AM
133.4,135.31,132.29,134.25,03/09/2015 12:00:00 AM
132.44,133.2,127,129.27,04/09/2015 12:00:00 AM
129.8,131.31,128.27,130.06,07/09/2015 12:00:00 AM
131.1,140,130.7,139.2,08/09/2015 12:00:00 AM
143.4,144.6,142,143.1,09/09/2015 12:00:00 AM
138.31,144,137.6,142.63,10/09/2015 12:00:00 AM
