Open,High,Low,Close,Date
313.73,316.4,303.04,306.01,26/03/2015 12:00:00 AM
311.9,314.33,302.45,313.04,27/03/2015 12:00:00 AM
315.81,321.75,311.45,321.16,30/03/2015 12:00:00 AM
321.75,335.12,318.88,327.69,31/03/2015 12:00:00 AM
328.68,335.51,325.71,334.62,01/04/2015 12:00:00 AM
340,344,338,340.7,06/04/2015 12:00:00 AM
342.4,345.9,339.5,342.1,07/04/2015 12:00:00 AM
346,347.7,340.1,345.4,08/04/2015 12:00:00 AM
347.1,347.1,340,343.4,09/04/2015 12:00:00 AM
342.7,352.2,339.6,351.2,10/04/2015 12:00:00 AM
352,356.1,347.6,354.4,13/04/2015 12:00:00 AM
352.1,352.1,342.1,344.2,15/04/2015 12:00:00 AM
351.8,357.9,343.2,348.9,16/04/2015 12:00:00 AM
348,349.8,339.2,341,17/04/2015 12:00:00 AM
343.4,343.4,323.1,328.2,20/04/2015 12:00:00 AM
330,333,325.5,327.2,21/04/2015 12:00:00 AM
328,330,320,328.4,22/04/2015 12:00:00 AM
330.3,330.5,317.9,319,23/04/2015 12:00:00 AM
320,323.1,315.3,319.7,24/04/2015 12:00:00 AM
322,322.4,311.9,315.6,27/04/2015 12:00:00 AM
318,324.6,314.7,322.7,28/04/2015 12:00:00 AM
324.5,324.5,315.1,317.9,29/04/2015 12:00:00 AM
318,318,309.4,311.3,30/04/2015 12:00:00 AM
317,317,310,312.4,04/05/2015 12:00:00 AM
315,317.4,311,315.6,05/05/2015 12:00:00 AM
316.9,316.9,303.5,305.1,06/05/2015 12:00:00 AM
303.9,304.9,291,295.4,07/05/2015 12:00:00 AM
300.2,310.8,300.2,309.2,08/05/2015 12:00:00 AM
311,323.1,311,322.2,11/05/2015 12:00:00 AM
321.8,321.8,312.5,313,12/05/2015 12:00:00 AM
316.4,319.4,311.3,318.5,13/05/2015 12:00:00 AM
319,319.5,310.2,315.7,14/05/2015 12:00:00 AM
317.7,318.4,313.5,314.5,15/05/2015 12:00:00 AM
315,317.5,311,316.8,18/05/2015 12:00:00 AM
320,320,313.4,314.4,19/05/2015 12:00:00 AM
316,316,308.2,310,20/05/2015 12:00:00 AM
313,315.9,308.5,314.8,21/05/2015 12:00:00 AM
317,318.3,314.2,315.3,22/05/2015 12:00:00 AM
320,320,306.6,307.6,25/05/2015 12:00:00 AM
308,310,301.3,308.4,26/05/2015 12:00:00 AM
296,299.8,290.1,297.2,27/05/2015 12:00:00 AM
298,304,297.5,299,28/05/2015 12:00:00 AM
301,303.2,297,301,29/05/2015 12:00:00 AM
302,302,290,291.4,01/06/2015 12:00:00 AM
294.7,294.7,286.2,287.1,02/06/2015 12:00:00 AM
290.9,290.9,274.7,281.4,03/06/2015 12:00:00 AM
283.3,283.4,276.1,281.5,04/06/2015 12:00:00 AM
283,288,280.8,285.1,05/06/2015 12:00:00 AM
285.5,285.5,278.7,280,08/06/2015 12:00:00 AM
281,283,276.5,281.6,09/06/2015 12:00:00 AM
282,286.3,278.9,282.6,10/06/2015 12:00:00 AM
284,284,268,269.5,11/06/2015 12:00:00 AM
267,267.9,261.1,266.6,12/06/2015 12:00:00 AM
270,270,263,264.5,15/06/2015 12:00:00 AM
271,272.5,263.5,269.2,16/06/2015 12:00:00 AM
273,275,267.1,268.9,17/06/2015 12:00:00 AM
270,274.4,268.5,272.8,18/06/2015 12:00:00 AM
274,274.8,268.5,269.5,19/06/2015 12:00:00 AM
272.1,276,271,273.55,22/06/2015 12:00:00 AM
275.95,275.95,272,272.4,23/06/2015 12:00:00 AM
273.6,273.8,268.55,269.75,24/06/2015 12:00:00 AM
270.9,271.45,265.6,266.55,25/06/2015 12:00:00 AM
269.45,270.35,265.65,268.7,26/06/2015 12:00:00 AM
268,268,258,261.35,29/06/2015 12:00:00 AM
258.9,262,255.4,261.2,30/06/2015 12:00:00 AM
263,266.7,259,264.45,01/07/2015 12:00:00 AM
268,268,259,260.4,02/07/2015 12:00:00 AM
262.9,262.9,257.7,259.8,03/07/2015 12:00:00 AM
257,257,251.7,255.45,06/07/2015 12:00:00 AM
257.3,259.15,252.55,253.1,07/07/2015 12:00:00 AM
251,251,237,239.05,08/07/2015 12:00:00 AM
239.8,239.8,234.1,235.5,09/07/2015 12:00:00 AM
237,241.1,236.8,238.45,10/07/2015 12:00:00 AM
239,246.5,236,242.05,13/07/2015 12:00:00 AM
243.1,243.1,228,232.65,14/07/2015 12:00:00 AM
233,241.2,232.2,240.35,15/07/2015 12:00:00 AM
241,243,235.5,236.3,16/07/2015 12:00:00 AM
