Open,High,Low,Close,Date
224.65,225.41,223.11,224.05,20/06/2014 12:00:00 AM
223.45,223.45,208.37,209.47,23/06/2014 12:00:00 AM
210.71,215.04,210.71,213.71,24/06/2014 12:00:00 AM
213.04,213.17,210.11,210.81,25/06/2014 12:00:00 AM
211.11,211.97,209.24,210.94,26/06/2014 12:00:00 AM
211.71,214.11,211.01,213.34,27/06/2014 12:00:00 AM
213.77,217.24,213.77,216.71,30/06/2014 12:00:00 AM
217.78,218.11,215.57,216.88,01/07/2014 12:00:00 AM
217.44,219.98,217.18,219.44,02/07/2014 12:00:00 AM
220.11,223.28,219.74,220.94,03/07/2014 12:00:00 AM
220.78,223.34,219.94,222.31,04/07/2014 12:00:00 AM
221.91,223.45,220.04,223.18,07/07/2014 12:00:00 AM
223.24,224.95,221.18,223.98,08/07/2014 12:00:00 AM
224.25,228.65,223.98,227.71,09/07/2014 12:00:00 AM
227.45,232.12,224.95,228.45,10/07/2014 12:00:00 AM
230.12,233.45,228.78,230.82,11/07/2014 12:00:00 AM
230.78,232.92,227.91,230.18,14/07/2014 12:00:00 AM
230.15,232.12,227.88,228.38,15/07/2014 12:00:00 AM
229.11,229.98,226.85,229.31,16/07/2014 12:00:00 AM
229.45,230.78,228.58,229.65,17/07/2014 12:00:00 AM
229.45,231.38,227.91,229.55,18/07/2014 12:00:00 AM
230.08,233.28,229.75,232.82,21/07/2014 12:00:00 AM
233.92,235.42,233.18,234.68,22/07/2014 12:00:00 AM
235.52,236.72,232.98,235.05,23/07/2014 12:00:00 AM
235.45,237.95,235.18,237.62,24/07/2014 12:00:00 AM
237.45,238.79,235.08,238.19,25/07/2014 12:00:00 AM
239.25,239.25,236.52,237.92,28/07/2014 12:00:00 AM
240.39,243.09,238.49,239.25,30/07/2014 12:00:00 AM
239.25,240.25,236.12,237.59,31/07/2014 12:00:00 AM
237.59,238.65,232.32,233.28,01/08/2014 12:00:00 AM
238.92,238.92,233.18,236.28,04/08/2014 12:00:00 AM
238.05,238.32,232.55,237.29,05/08/2014 12:00:00 AM
236.75,236.75,230.15,231.05,06/08/2014 12:00:00 AM
231.22,233.82,229.21,230.75,07/08/2014 12:00:00 AM
229.85,233.02,228.78,232.42,08/08/2014 12:00:00 AM
233.15,234.45,230.78,231.78,11/08/2014 12:00:00 AM
232.28,232.88,229.21,231.45,12/08/2014 12:00:00 AM
233.45,238.12,231.75,237.75,13/08/2014 12:00:00 AM
237.79,241.09,236.72,237.95,14/08/2014 12:00:00 AM
237.72,237.72,231.38,233.95,18/08/2014 12:00:00 AM
234.12,234.92,231.82,232.72,19/08/2014 12:00:00 AM
233.45,233.78,229.45,230.12,20/08/2014 12:00:00 AM
230.08,232.88,229.71,230.62,21/08/2014 12:00:00 AM
232.05,232.05,228.01,229.25,22/08/2014 12:00:00 AM
230.98,233.45,229.18,233.02,25/08/2014 12:00:00 AM
232.98,235.82,232.98,234.72,26/08/2014 12:00:00 AM
235.12,236.72,234.35,235.02,27/08/2014 12:00:00 AM
235.05,237.45,234.72,236.89,28/08/2014 12:00:00 AM
237.85,238.79,233.42,233.65,01/09/2014 12:00:00 AM
234.72,237.45,232.78,236.65,02/09/2014 12:00:00 AM
237.45,237.45,232.28,232.75,03/09/2014 12:00:00 AM
233.42,235.32,233.12,233.82,04/09/2014 12:00:00 AM
234.08,234.72,232.55,233.65,05/09/2014 12:00:00 AM
234.78,236.79,234.12,235.82,08/09/2014 12:00:00 AM
234.78,239.12,234.78,238.55,09/09/2014 12:00:00 AM
238.69,238.69,233.78,234.15,10/09/2014 12:00:00 AM
234.72,235.25,233.05,234.08,11/09/2014 12:00:00 AM
234.58,238.82,233.62,237.35,12/09/2014 12:00:00 AM
236.79,236.79,233.95,234.55,15/09/2014 12:00:00 AM
234.78,236.45,233.52,235.55,16/09/2014 12:00:00 AM
236.12,239.12,234.72,236.62,17/09/2014 12:00:00 AM
235.52,239.45,235.52,239.19,18/09/2014 12:00:00 AM
238.85,240.72,236.95,239.75,19/09/2014 12:00:00 AM
238.42,247.92,238.42,247.22,22/09/2014 12:00:00 AM
246.79,249.66,245.36,247.39,23/09/2014 12:00:00 AM
246.79,252.73,246.79,251.29,24/09/2014 12:00:00 AM
252.13,253.29,248.39,251.03,25/09/2014 12:00:00 AM
250.79,250.79,245.99,247.96,26/09/2014 12:00:00 AM
247.82,247.99,243.35,244.39,29/09/2014 12:00:00 AM
244.09,248.39,242.12,247.29,30/09/2014 12:00:00 AM
246.79,246.79,242.42,242.82,01/10/2014 12:00:00 AM
242.99,244.26,238.79,241.99,07/10/2014 12:00:00 AM
240.79,245.26,240.79,244.09,08/10/2014 12:00:00 AM
244.49,245.76,242.15,243.62,09/10/2014 12:00:00 AM
242.79,243.46,234.95,235.55,10/10/2014 12:00:00 AM
235.58,236.12,231.62,233.85,13/10/2014 12:00:00 AM
234.12,234.25,229.15,231.82,14/10/2014 12:00:00 AM
229.68,235.78,229.21,235.25,16/10/2014 12:00:00 AM
235.38,239.92,234.48,236.05,17/10/2014 12:00:00 AM
236.79,238.79,234.32,234.85,20/10/2014 12:00:00 AM
236.72,236.72,232.18,234.42,21/10/2014 12:00:00 AM
234.78,235.25,232.52,232.88,22/10/2014 12:00:00 AM
234.12,234.72,233.25,233.78,23/10/2014 12:00:00 AM
233.82,234.78,232.18,232.92,27/10/2014 12:00:00 AM
233.45,234.58,232.65,233.68,28/10/2014 12:00:00 AM
235.45,236.75,233.55,236.38,29/10/2014 12:00:00 AM
236.12,238.59,234.42,236.68,30/10/2014 12:00:00 AM
238.12,240.09,234.95,236.95,31/10/2014 12:00:00 AM
238.75,238.75,235.55,236.75,03/11/2014 12:00:00 AM
236.79,239.75,236.79,239.02,05/11/2014 12:00:00 AM
240.12,240.52,235.42,237.22,07/11/2014 12:00:00 AM
239.05,248.12,237.45,247.36,10/11/2014 12:00:00 AM
246.79,248.22,241.85,242.62,11/11/2014 12:00:00 AM
242.19,246.76,242.19,246.39,12/11/2014 12:00:00 AM
245.56,246.79,244.49,245.62,13/11/2014 12:00:00 AM
245.46,247.26,244.42,245.59,14/11/2014 12:00:00 AM
246.12,247.46,242.92,246.49,17/11/2014 12:00:00 AM
246.69,247.92,244.72,246.26,18/11/2014 12:00:00 AM
246.26,251.53,244.52,245.29,19/11/2014 12:00:00 AM
245.16,247.56,245.16,246.22,20/11/2014 12:00:00 AM
245.62,251.39,245.62,250.96,21/11/2014 12:00:00 AM
250.79,250.89,248.59,249.72,24/11/2014 12:00:00 AM
249.72,252.66,232.52,237.25,25/11/2014 12:00:00 AM
238.52,244.12,238.52,242.32,26/11/2014 12:00:00 AM
242.32,242.79,236.79,240.62,27/11/2014 12:00:00 AM
239.42,244.06,239.42,242.12,28/11/2014 12:00:00 AM
242.12,244.62,241.89,242.79,01/12/2014 12:00:00 AM
242.19,244.62,242.19,243.66,02/12/2014 12:00:00 AM
243.42,243.46,238.32,242.12,03/12/2014 12:00:00 AM
248.79,255.86,248.79,255.29,04/12/2014 12:00:00 AM
256.09,261.53,255.06,261.1,05/12/2014 12:00:00 AM
262.93,266.47,261.53,265.37,08/12/2014 12:00:00 AM
265.47,266.7,261.46,262.96,09/12/2014 12:00:00 AM
263.16,264.37,257.7,263.4,10/12/2014 12:00:00 AM
263.4,266.13,260.53,264.6,11/12/2014 12:00:00 AM
264.13,266.8,262.13,263.9,12/12/2014 12:00:00 AM
262.13,266.47,260.96,262.03,15/12/2014 12:00:00 AM
259.46,260.13,252.13,253.79,16/12/2014 12:00:00 AM
253.79,256.43,244.46,247.89,17/12/2014 12:00:00 AM
252.79,252.79,243.56,249.89,18/12/2014 12:00:00 AM
250.73,250.73,245.19,246.46,19/12/2014 12:00:00 AM
246.79,252.36,246.12,249.79,22/12/2014 12:00:00 AM
250.13,251.66,248.72,250.02,23/12/2014 12:00:00 AM
251.36,252.39,246.02,248.09,24/12/2014 12:00:00 AM
246.79,248.36,244.32,245.26,26/12/2014 12:00:00 AM
245.32,247.72,245.12,246.72,29/12/2014 12:00:00 AM
248.39,248.39,245.12,245.92,30/12/2014 12:00:00 AM
