Open,High,Low,Close,Date
402,405,393.95,397.55,20/11/2014 12:00:00 AM
398.1,402.25,395,400.75,21/11/2014 12:00:00 AM
402.7,403.85,396.6,398.65,24/11/2014 12:00:00 AM
406,408.2,398.6,403.15,25/11/2014 12:00:00 AM
404.7,404.7,391.6,393.35,26/11/2014 12:00:00 AM
392,394,384,385.85,27/11/2014 12:00:00 AM
390,390.5,378.65,381.95,28/11/2014 12:00:00 AM
383,385.6,376.45,377.65,01/12/2014 12:00:00 AM
376.55,385.75,376.55,384.3,02/12/2014 12:00:00 AM
385,386.2,376.55,377.7,03/12/2014 12:00:00 AM
378,382.35,368.8,369.85,04/12/2014 12:00:00 AM
371,375.75,365.15,367.7,05/12/2014 12:00:00 AM
367,374.5,366.95,369.95,08/12/2014 12:00:00 AM
369,371.95,353,354.25,09/12/2014 12:00:00 AM
360,362,349.3,353.5,10/12/2014 12:00:00 AM
351.2,357.3,342.35,343.7,11/12/2014 12:00:00 AM
345,351.35,345,347.8,12/12/2014 12:00:00 AM
344.3,351.4,341.45,350.05,15/12/2014 12:00:00 AM
346.5,351.85,341.1,350.1,16/12/2014 12:00:00 AM
346.6,349.45,340.65,343.15,17/12/2014 12:00:00 AM
344,349.2,343.7,348.2,18/12/2014 12:00:00 AM
348.5,348.5,336.85,342.85,19/12/2014 12:00:00 AM
343.1,350.75,343.1,349.25,22/12/2014 12:00:00 AM
350,356.55,349.85,355.15,23/12/2014 12:00:00 AM
357.1,357.1,351,354.2,24/12/2014 12:00:00 AM
356.1,356.55,349.65,354.45,26/12/2014 12:00:00 AM
353,359.35,350.2,351.6,29/12/2014 12:00:00 AM
353,353.55,347.3,349.65,30/12/2014 12:00:00 AM
348.6,353.95,348.6,352.85,31/12/2014 12:00:00 AM
358,364.6,351.9,362.95,01/01/2015 12:00:00 AM
364,367,362.1,364.85,02/01/2015 12:00:00 AM
366,366.1,355.25,357.2,05/01/2015 12:00:00 AM
357.2,357.2,348.6,354.4,06/01/2015 12:00:00 AM
354.5,358,350.5,355.2,07/01/2015 12:00:00 AM
360,362.85,355.25,361.15,08/01/2015 12:00:00 AM
363,364.9,353.85,356.4,09/01/2015 12:00:00 AM
353,355,347.25,349.55,12/01/2015 12:00:00 AM
351,352,344.5,346.5,13/01/2015 12:00:00 AM
347,348,344.7,346.35,14/01/2015 12:00:00 AM
349,352.15,343.45,349.15,15/01/2015 12:00:00 AM
347.8,349.15,339.3,342.55,16/01/2015 12:00:00 AM
344,352.4,343.5,350.25,19/01/2015 12:00:00 AM
350.95,357.1,348.3,355,20/01/2015 12:00:00 AM
353.25,370,353.25,369.05,21/01/2015 12:00:00 AM
370.5,373.35,361.65,369.95,22/01/2015 12:00:00 AM
372,387.65,372,383.7,23/01/2015 12:00:00 AM
